index,image,x,y
822,rand_dart822.jpg,322,205
823,rand_dart823.jpg,233,159
824,rand_dart824.jpg,277,410
825,rand_dart825.jpg,540,323
826,rand_dart826.jpg,265,175
827,rand_dart827.jpg,431,452
828,rand_dart828.jpg,341,468
829,rand_dart829.jpg,380,418
830,rand_dart830.jpg,324,428
831,rand_dart831.jpg,463,136
832,rand_dart832.jpg,271,154
833,rand_dart833.jpg,318,380
834,rand_dart834.jpg,532,199
835,rand_dart835.jpg,562,289
836,rand_dart836.jpg,308,232
837,rand_dart837.jpg,268,127
838,rand_dart838.jpg,375,204
839,rand_dart839.jpg,264,313
840,rand_dart840.jpg,507,274
841,rand_dart841.jpg,319,443
842,rand_dart842.jpg,394,299
843,rand_dart843.jpg,388,247
844,rand_dart844.jpg,312,414
845,rand_dart845.jpg,235,196
846,rand_dart846.jpg,306,104
847,rand_dart847.jpg,500,336
848,rand_dart848.jpg,475,194
849,rand_dart849.jpg,350,274
850,rand_dart850.jpg,381,247
851,rand_dart851.jpg,343,447
852,rand_dart852.jpg,420,206
853,rand_dart853.jpg,390,181
854,rand_dart854.jpg,307,116
855,rand_dart855.jpg,265,429
856,rand_dart856.jpg,359,124
857,rand_dart857.jpg,288,407
858,rand_dart858.jpg,494,286
859,rand_dart859.jpg,249,372
860,rand_dart860.jpg,449,462
861,rand_dart861.jpg,382,119
862,rand_dart862.jpg,343,102
863,rand_dart863.jpg,266,140
864,rand_dart864.jpg,269,218
865,rand_dart865.jpg,331,123
866,rand_dart866.jpg,241,288
867,rand_dart867.jpg,511,324
868,rand_dart868.jpg,382,355
869,rand_dart869.jpg,356,241
870,rand_dart870.jpg,357,198
871,rand_dart871.jpg,269,147
872,rand_dart872.jpg,310,454
873,rand_dart873.jpg,399,301
874,rand_dart874.jpg,238,366
875,rand_dart875.jpg,383,175
876,rand_dart876.jpg,519,255
877,rand_dart877.jpg,314,433
878,rand_dart878.jpg,304,325
879,rand_dart879.jpg,373,400
880,rand_dart880.jpg,331,192
881,rand_dart881.jpg,256,348
882,rand_dart882.jpg,263,280
883,rand_dart883.jpg,349,271
884,rand_dart884.jpg,294,171
885,rand_dart885.jpg,190,255
886,rand_dart886.jpg,206,314
887,rand_dart887.jpg,265,156
888,rand_dart888.jpg,430,383
889,rand_dart889.jpg,498,226
890,rand_dart890.jpg,318,376
891,rand_dart891.jpg,269,204
892,rand_dart892.jpg,511,252
893,rand_dart893.jpg,246,370
894,rand_dart894.jpg,531,274
895,rand_dart895.jpg,278,357
896,rand_dart896.jpg,442,269
897,rand_dart897.jpg,409,315
898,rand_dart898.jpg,203,230
899,rand_dart899.jpg,516,337
900,rand_dart900.jpg,232,191
901,rand_dart901.jpg,536,277
902,rand_dart902.jpg,440,422
903,rand_dart903.jpg,459,130
904,rand_dart904.jpg,433,170
905,rand_dart905.jpg,311,210
906,rand_dart906.jpg,456,349
907,rand_dart907.jpg,301,375
908,rand_dart908.jpg,358,252
909,rand_dart909.jpg,210,202
910,rand_dart910.jpg,257,414
911,rand_dart911.jpg,525,247
912,rand_dart912.jpg,248,216
913,rand_dart913.jpg,252,333
914,rand_dart914.jpg,449,114
915,rand_dart915.jpg,202,273
916,rand_dart916.jpg,486,141
917,rand_dart917.jpg,430,218
918,rand_dart918.jpg,467,351
919,rand_dart919.jpg,402,333
920,rand_dart920.jpg,318,253
921,rand_dart921.jpg,366,450
922,rand_dart922.jpg,521,243
923,rand_dart923.jpg,398,365
924,rand_dart924.jpg,207,368
925,rand_dart925.jpg,286,135
926,rand_dart926.jpg,411,334
927,rand_dart927.jpg,367,313
928,rand_dart928.jpg,369,181
929,rand_dart929.jpg,427,231
930,rand_dart930.jpg,430,329
931,rand_dart931.jpg,364,402
932,rand_dart932.jpg,462,234
933,rand_dart933.jpg,219,206
934,rand_dart934.jpg,195,240
935,rand_dart935.jpg,420,107
936,rand_dart936.jpg,416,97
937,rand_dart937.jpg,265,345
938,rand_dart938.jpg,426,391
939,rand_dart939.jpg,288,187
940,rand_dart940.jpg,258,293
941,rand_dart941.jpg,206,317
942,rand_dart942.jpg,515,236
943,rand_dart943.jpg,284,145
944,rand_dart944.jpg,204,284
945,rand_dart945.jpg,537,173
946,rand_dart946.jpg,317,325
947,rand_dart947.jpg,536,306
948,rand_dart948.jpg,364,381
949,rand_dart949.jpg,480,273
950,rand_dart950.jpg,371,166
951,rand_dart951.jpg,418,203
952,rand_dart952.jpg,352,103
953,rand_dart953.jpg,345,109
954,rand_dart954.jpg,483,336
955,rand_dart955.jpg,554,302
956,rand_dart956.jpg,382,157
957,rand_dart957.jpg,225,220
958,rand_dart958.jpg,284,387
959,rand_dart959.jpg,479,120
960,rand_dart960.jpg,495,348
961,rand_dart961.jpg,292,366
962,rand_dart962.jpg,368,292
963,rand_dart963.jpg,360,388
964,rand_dart964.jpg,507,146
965,rand_dart965.jpg,486,361
966,rand_dart966.jpg,460,220
967,rand_dart967.jpg,458,409
968,rand_dart968.jpg,258,143
969,rand_dart969.jpg,193,279
970,rand_dart970.jpg,264,142
971,rand_dart971.jpg,291,262
972,rand_dart972.jpg,536,188
973,rand_dart973.jpg,370,412
974,rand_dart974.jpg,419,338
975,rand_dart975.jpg,330,182
976,rand_dart976.jpg,500,340
977,rand_dart977.jpg,323,240
978,rand_dart978.jpg,438,199
979,rand_dart979.jpg,243,419
980,rand_dart980.jpg,257,301
981,rand_dart981.jpg,279,176
982,rand_dart982.jpg,514,193
983,rand_dart983.jpg,374,300
984,rand_dart984.jpg,395,157
985,rand_dart985.jpg,534,285
986,rand_dart986.jpg,237,250
987,rand_dart987.jpg,267,179
988,rand_dart988.jpg,399,456
989,rand_dart989.jpg,251,409
990,rand_dart990.jpg,257,169
991,rand_dart991.jpg,297,409
992,rand_dart992.jpg,444,200
993,rand_dart993.jpg,218,194
994,rand_dart994.jpg,432,149
995,rand_dart995.jpg,230,208
996,rand_dart996.jpg,506,225
997,rand_dart997.jpg,428,152
998,rand_dart998.jpg,297,164
999,rand_dart999.jpg,210,197
1000,rand_dart1000.jpg,540,366
1001,rand_dart1001.jpg,497,337
1002,rand_dart1002.jpg,547,374
1003,rand_dart1003.jpg,384,422
1004,rand_dart1004.jpg,236,412
1005,rand_dart1005.jpg,503,161
1006,rand_dart1006.jpg,356,227
1007,rand_dart1007.jpg,289,404
1008,rand_dart1008.jpg,510,415
1009,rand_dart1009.jpg,431,322
1010,rand_dart1010.jpg,440,356
1011,rand_dart1011.jpg,447,222
1012,rand_dart1012.jpg,309,316
1013,rand_dart1013.jpg,503,320
1014,rand_dart1014.jpg,234,301
1015,rand_dart1015.jpg,376,121
1016,rand_dart1016.jpg,373,134
1017,rand_dart1017.jpg,497,133
1018,rand_dart1018.jpg,440,424
1019,rand_dart1019.jpg,327,149
1020,rand_dart1020.jpg,237,161
1021,rand_dart1021.jpg,373,202
1022,rand_dart1022.jpg,528,334
1023,rand_dart1023.jpg,287,207
1024,rand_dart1024.jpg,501,232
1025,rand_dart1025.jpg,231,325
1026,rand_dart1026.jpg,404,449
1027,rand_dart1027.jpg,545,211
1028,rand_dart1028.jpg,412,412
1029,rand_dart1029.jpg,403,474
1030,rand_dart1030.jpg,422,123
1031,rand_dart1031.jpg,461,167
1032,rand_dart1032.jpg,452,388
1033,rand_dart1033.jpg,529,279
1034,rand_dart1034.jpg,223,314
1035,rand_dart1035.jpg,291,228
1036,rand_dart1036.jpg,340,132
1037,rand_dart1037.jpg,334,397
1038,rand_dart1038.jpg,201,275
1039,rand_dart1039.jpg,475,147
1040,rand_dart1040.jpg,563,248
1041,rand_dart1041.jpg,349,124
1042,rand_dart1042.jpg,397,437
1043,rand_dart1043.jpg,310,295
1044,rand_dart1044.jpg,300,271
1045,rand_dart1045.jpg,245,394
1046,rand_dart1046.jpg,451,160
1047,rand_dart1047.jpg,289,304
1048,rand_dart1048.jpg,393,161
1049,rand_dart1049.jpg,249,399
1050,rand_dart1050.jpg,473,436
1051,rand_dart1051.jpg,427,335
1052,rand_dart1052.jpg,283,293
1053,rand_dart1053.jpg,210,316
1054,rand_dart1054.jpg,520,257
1055,rand_dart1055.jpg,531,307
1056,rand_dart1056.jpg,463,320
1057,rand_dart1057.jpg,303,132
1058,rand_dart1058.jpg,423,251
1059,rand_dart1059.jpg,416,461
1060,rand_dart1060.jpg,255,428
1061,rand_dart1061.jpg,498,402
1062,rand_dart1062.jpg,319,440
1063,rand_dart1063.jpg,487,160
1064,rand_dart1064.jpg,353,306
1065,rand_dart1065.jpg,558,317
1066,rand_dart1066.jpg,442,279
1067,rand_dart1067.jpg,463,268
1068,rand_dart1068.jpg,419,103
1069,rand_dart1069.jpg,248,372
1070,rand_dart1070.jpg,222,353
1071,rand_dart1071.jpg,495,164
1072,rand_dart1072.jpg,325,239
1073,rand_dart1073.jpg,545,313
1074,rand_dart1074.jpg,249,385
1075,rand_dart1075.jpg,510,405
1076,rand_dart1076.jpg,254,271
1077,rand_dart1077.jpg,533,395
1078,rand_dart1078.jpg,473,166
1079,rand_dart1079.jpg,297,195
1080,rand_dart1080.jpg,457,106
1081,rand_dart1081.jpg,365,267
1082,rand_dart1082.jpg,543,356
1083,rand_dart1083.jpg,271,124
1084,rand_dart1084.jpg,474,192
1085,rand_dart1085.jpg,391,133
1086,rand_dart1086.jpg,446,287
1087,rand_dart1087.jpg,516,260
1088,rand_dart1088.jpg,488,291
1089,rand_dart1089.jpg,347,323
1090,rand_dart1090.jpg,461,405
1091,rand_dart1091.jpg,303,180
1092,rand_dart1092.jpg,273,228
1093,rand_dart1093.jpg,351,395
1094,rand_dart1094.jpg,454,361
1095,rand_dart1095.jpg,193,296
1096,rand_dart1096.jpg,368,272
1097,rand_dart1097.jpg,288,119
1098,rand_dart1098.jpg,442,366
1099,rand_dart1099.jpg,527,348
1100,rand_dart1100.jpg,444,322
1101,rand_dart1101.jpg,305,228
1102,rand_dart1102.jpg,409,440
1103,rand_dart1103.jpg,452,180
1104,rand_dart1104.jpg,294,259
1105,rand_dart1105.jpg,402,238
1106,rand_dart1106.jpg,545,340
1107,rand_dart1107.jpg,253,146
1108,rand_dart1108.jpg,345,464
1109,rand_dart1109.jpg,303,270
1110,rand_dart1110.jpg,290,386
1111,rand_dart1111.jpg,397,186
1112,rand_dart1112.jpg,564,281
1113,rand_dart1113.jpg,227,168
1114,rand_dart1114.jpg,291,317
1115,rand_dart1115.jpg,369,96
1116,rand_dart1116.jpg,307,233
1117,rand_dart1117.jpg,285,176
1118,rand_dart1118.jpg,281,395
1119,rand_dart1119.jpg,552,359
1120,rand_dart1120.jpg,262,163
1121,rand_dart1121.jpg,270,367
1122,rand_dart1122.jpg,331,126
1123,rand_dart1123.jpg,362,203
1124,rand_dart1124.jpg,488,245
1125,rand_dart1125.jpg,475,118
1126,rand_dart1126.jpg,214,308
1127,rand_dart1127.jpg,191,242
1128,rand_dart1128.jpg,406,229
1129,rand_dart1129.jpg,226,395
1130,rand_dart1130.jpg,446,132
1131,rand_dart1131.jpg,502,324
1132,rand_dart1132.jpg,353,172
1133,rand_dart1133.jpg,370,471
1134,rand_dart1134.jpg,322,309
1135,rand_dart1135.jpg,377,163
1136,rand_dart1136.jpg,371,393
1137,rand_dart1137.jpg,270,438
1138,rand_dart1138.jpg,234,269
1139,rand_dart1139.jpg,334,240
1140,rand_dart1140.jpg,238,193
1141,rand_dart1141.jpg,428,351
1142,rand_dart1142.jpg,565,265
1143,rand_dart1143.jpg,451,322
1144,rand_dart1144.jpg,363,468
1145,rand_dart1145.jpg,256,412
1146,rand_dart1146.jpg,259,330
1147,rand_dart1147.jpg,337,142
1148,rand_dart1148.jpg,512,331
1149,rand_dart1149.jpg,367,408
1150,rand_dart1150.jpg,243,185
1151,rand_dart1151.jpg,468,316
1152,rand_dart1152.jpg,390,93
1153,rand_dart1153.jpg,403,147
1154,rand_dart1154.jpg,427,150
1155,rand_dart1155.jpg,397,414
1156,rand_dart1156.jpg,402,128
1157,rand_dart1157.jpg,460,395
1158,rand_dart1158.jpg,373,324
1159,rand_dart1159.jpg,382,161
1160,rand_dart1160.jpg,372,430
1161,rand_dart1161.jpg,397,289
1162,rand_dart1162.jpg,310,334
1163,rand_dart1163.jpg,508,331
1164,rand_dart1164.jpg,497,369
1165,rand_dart1165.jpg,297,383
1166,rand_dart1166.jpg,440,350
1167,rand_dart1167.jpg,377,230
1168,rand_dart1168.jpg,393,386
1169,rand_dart1169.jpg,374,412
1170,rand_dart1170.jpg,487,356
1171,rand_dart1171.jpg,423,270
1172,rand_dart1172.jpg,371,177
1173,rand_dart1173.jpg,198,349
1174,rand_dart1174.jpg,283,251
1175,rand_dart1175.jpg,192,285
1176,rand_dart1176.jpg,345,132
1177,rand_dart1177.jpg,435,175
1178,rand_dart1178.jpg,287,277
1179,rand_dart1179.jpg,543,211
1180,rand_dart1180.jpg,285,382
1181,rand_dart1181.jpg,379,298
1182,rand_dart1182.jpg,260,406
1183,rand_dart1183.jpg,279,355
1184,rand_dart1184.jpg,465,249
1185,rand_dart1185.jpg,457,219
1186,rand_dart1186.jpg,382,299
1187,rand_dart1187.jpg,308,250
1188,rand_dart1188.jpg,209,345
1189,rand_dart1189.jpg,293,445
1190,rand_dart1190.jpg,447,172
1191,rand_dart1191.jpg,453,320
1192,rand_dart1192.jpg,205,263
1193,rand_dart1193.jpg,268,261
1194,rand_dart1194.jpg,259,143
1195,rand_dart1195.jpg,451,276
1196,rand_dart1196.jpg,191,257
1197,rand_dart1197.jpg,485,220
1198,rand_dart1198.jpg,389,220
1199,rand_dart1199.jpg,289,315
1200,rand_dart1200.jpg,298,376
1201,rand_dart1201.jpg,378,282
1202,rand_dart1202.jpg,428,197
1203,rand_dart1203.jpg,346,96
1204,rand_dart1204.jpg,301,245
1205,rand_dart1205.jpg,514,236
1206,rand_dart1206.jpg,363,205
1207,rand_dart1207.jpg,430,258
1208,rand_dart1208.jpg,379,305
1209,rand_dart1209.jpg,289,222
1210,rand_dart1210.jpg,381,191
1211,rand_dart1211.jpg,514,173
1212,rand_dart1212.jpg,279,241
1213,rand_dart1213.jpg,444,324
1214,rand_dart1214.jpg,344,274
1215,rand_dart1215.jpg,245,296
1216,rand_dart1216.jpg,411,260
1217,rand_dart1217.jpg,556,246
1218,rand_dart1218.jpg,263,138
1219,rand_dart1219.jpg,272,223
1220,rand_dart1220.jpg,390,254
1221,rand_dart1221.jpg,485,233
1222,rand_dart1222.jpg,547,299
1223,rand_dart1223.jpg,352,429
1224,rand_dart1224.jpg,326,356
1225,rand_dart1225.jpg,332,145
1226,rand_dart1226.jpg,345,425
1227,rand_dart1227.jpg,523,196
1228,rand_dart1228.jpg,463,449
1229,rand_dart1229.jpg,310,138
1230,rand_dart1230.jpg,347,185
1231,rand_dart1231.jpg,513,387
1232,rand_dart1232.jpg,246,327
1233,rand_dart1233.jpg,545,276
1234,rand_dart1234.jpg,539,386
1235,rand_dart1235.jpg,367,415
1236,rand_dart1236.jpg,488,348
1237,rand_dart1237.jpg,461,304
1238,rand_dart1238.jpg,521,234
1239,rand_dart1239.jpg,395,271
1240,rand_dart1240.jpg,535,197
1241,rand_dart1241.jpg,344,434
1242,rand_dart1242.jpg,410,186
1243,rand_dart1243.jpg,458,272
1244,rand_dart1244.jpg,423,366
1245,rand_dart1245.jpg,352,414
1246,rand_dart1246.jpg,378,381
1247,rand_dart1247.jpg,501,306
1248,rand_dart1248.jpg,351,101
1249,rand_dart1249.jpg,245,307
1250,rand_dart1250.jpg,356,358
1251,rand_dart1251.jpg,536,230
1252,rand_dart1252.jpg,246,264
1253,rand_dart1253.jpg,284,165
1254,rand_dart1254.jpg,397,327
1255,rand_dart1255.jpg,495,358
1256,rand_dart1256.jpg,411,303
1257,rand_dart1257.jpg,316,182
1258,rand_dart1258.jpg,281,402
1259,rand_dart1259.jpg,269,339
1260,rand_dart1260.jpg,384,390
1261,rand_dart1261.jpg,499,295
1262,rand_dart1262.jpg,352,471
1263,rand_dart1263.jpg,371,319
1264,rand_dart1264.jpg,370,305
1265,rand_dart1265.jpg,532,356
1266,rand_dart1266.jpg,296,139
1267,rand_dart1267.jpg,261,343
1268,rand_dart1268.jpg,494,290
1269,rand_dart1269.jpg,410,110
1270,rand_dart1270.jpg,532,311
1271,rand_dart1271.jpg,375,125
1272,rand_dart1272.jpg,555,279
1273,rand_dart1273.jpg,265,153
1274,rand_dart1274.jpg,429,438
1275,rand_dart1275.jpg,376,363
1276,rand_dart1276.jpg,232,261
1277,rand_dart1277.jpg,257,248
1278,rand_dart1278.jpg,490,406
1279,rand_dart1279.jpg,301,144
1280,rand_dart1280.jpg,203,299
1281,rand_dart1281.jpg,274,284
1282,rand_dart1282.jpg,434,168
1283,rand_dart1283.jpg,498,401
1284,rand_dart1284.jpg,380,252
1285,rand_dart1285.jpg,284,141
1286,rand_dart1286.jpg,396,234
1287,rand_dart1287.jpg,468,410
1288,rand_dart1288.jpg,519,329
1289,rand_dart1289.jpg,248,357
1290,rand_dart1290.jpg,322,222
1291,rand_dart1291.jpg,308,277
1292,rand_dart1292.jpg,385,196
1293,rand_dart1293.jpg,332,462
1294,rand_dart1294.jpg,459,419
1295,rand_dart1295.jpg,439,100
1296,rand_dart1296.jpg,296,218
1297,rand_dart1297.jpg,326,260
1298,rand_dart1298.jpg,346,302
1299,rand_dart1299.jpg,432,329
1300,rand_dart1300.jpg,483,167
1301,rand_dart1301.jpg,456,282
1302,rand_dart1302.jpg,339,211
1303,rand_dart1303.jpg,492,330
1304,rand_dart1304.jpg,550,231
1305,rand_dart1305.jpg,411,291
1306,rand_dart1306.jpg,407,149
1307,rand_dart1307.jpg,208,235
1308,rand_dart1308.jpg,495,256
1309,rand_dart1309.jpg,363,362
1310,rand_dart1310.jpg,222,195
1311,rand_dart1311.jpg,460,209
1312,rand_dart1312.jpg,507,152
1313,rand_dart1313.jpg,517,363
1314,rand_dart1314.jpg,544,293
1315,rand_dart1315.jpg,318,223
1316,rand_dart1316.jpg,433,355
1317,rand_dart1317.jpg,296,217
1318,rand_dart1318.jpg,347,263
1319,rand_dart1319.jpg,437,174
1320,rand_dart1320.jpg,405,370
1321,rand_dart1321.jpg,450,118
1322,rand_dart1322.jpg,298,307
1323,rand_dart1323.jpg,486,398
1324,rand_dart1324.jpg,384,143
1325,rand_dart1325.jpg,218,217
1326,rand_dart1326.jpg,334,393
1327,rand_dart1327.jpg,310,218
1328,rand_dart1328.jpg,491,241
1329,rand_dart1329.jpg,360,144
1330,rand_dart1330.jpg,340,166
1331,rand_dart1331.jpg,377,352
1332,rand_dart1332.jpg,378,420
1333,rand_dart1333.jpg,438,120
1334,rand_dart1334.jpg,359,138
1335,rand_dart1335.jpg,278,302
1336,rand_dart1336.jpg,466,273
1337,rand_dart1337.jpg,549,311
1338,rand_dart1338.jpg,424,374
1339,rand_dart1339.jpg,376,445
1340,rand_dart1340.jpg,220,389
1341,rand_dart1341.jpg,458,131
1342,rand_dart1342.jpg,220,175
1343,rand_dart1343.jpg,515,267
1344,rand_dart1344.jpg,381,445
1345,rand_dart1345.jpg,511,161
1346,rand_dart1346.jpg,359,440
1347,rand_dart1347.jpg,226,195
1348,rand_dart1348.jpg,364,438
1349,rand_dart1349.jpg,338,409
1350,rand_dart1350.jpg,429,171
1351,rand_dart1351.jpg,490,416
1352,rand_dart1352.jpg,237,176
1353,rand_dart1353.jpg,480,205
1354,rand_dart1354.jpg,302,377
1355,rand_dart1355.jpg,456,287
1356,rand_dart1356.jpg,423,161
1357,rand_dart1357.jpg,556,323
1358,rand_dart1358.jpg,305,258
1359,rand_dart1359.jpg,427,232
1360,rand_dart1360.jpg,230,253
1361,rand_dart1361.jpg,230,240
1362,rand_dart1362.jpg,501,160
1363,rand_dart1363.jpg,388,240
1364,rand_dart1364.jpg,308,116
1365,rand_dart1365.jpg,350,415
1366,rand_dart1366.jpg,394,355
1367,rand_dart1367.jpg,419,436
1368,rand_dart1368.jpg,258,394
1369,rand_dart1369.jpg,211,261
1370,rand_dart1370.jpg,349,199
1371,rand_dart1371.jpg,286,410
1372,rand_dart1372.jpg,447,341
1373,rand_dart1373.jpg,246,278
1374,rand_dart1374.jpg,420,429
1375,rand_dart1375.jpg,514,232
1376,rand_dart1376.jpg,223,369
1377,rand_dart1377.jpg,499,391
1378,rand_dart1378.jpg,438,212
1379,rand_dart1379.jpg,406,134
1380,rand_dart1380.jpg,294,320
1381,rand_dart1381.jpg,408,360
1382,rand_dart1382.jpg,401,113
1383,rand_dart1383.jpg,469,270
1384,rand_dart1384.jpg,464,188
1385,rand_dart1385.jpg,315,231
1386,rand_dart1386.jpg,350,406
1387,rand_dart1387.jpg,417,98
1388,rand_dart1388.jpg,403,176
1389,rand_dart1389.jpg,402,192
1390,rand_dart1390.jpg,509,394
1391,rand_dart1391.jpg,470,192
1392,rand_dart1392.jpg,313,218
1393,rand_dart1393.jpg,510,179
1394,rand_dart1394.jpg,359,443
1395,rand_dart1395.jpg,429,161
1396,rand_dart1396.jpg,527,394
1397,rand_dart1397.jpg,312,385
1398,rand_dart1398.jpg,346,188
1399,rand_dart1399.jpg,435,452
1400,rand_dart1400.jpg,463,410
1401,rand_dart1401.jpg,204,313
1402,rand_dart1402.jpg,318,391
1403,rand_dart1403.jpg,256,226
1404,rand_dart1404.jpg,529,320
1405,rand_dart1405.jpg,528,244
1406,rand_dart1406.jpg,379,132
1407,rand_dart1407.jpg,498,423
1408,rand_dart1408.jpg,260,423
1409,rand_dart1409.jpg,466,199
1410,rand_dart1410.jpg,430,151
1411,rand_dart1411.jpg,299,241
1412,rand_dart1412.jpg,329,247
1413,rand_dart1413.jpg,450,415
1414,rand_dart1414.jpg,504,243
1415,rand_dart1415.jpg,405,271
1416,rand_dart1416.jpg,240,185
1417,rand_dart1417.jpg,534,283
1418,rand_dart1418.jpg,435,411
1419,rand_dart1419.jpg,561,257
1420,rand_dart1420.jpg,328,115
1421,rand_dart1421.jpg,450,224
1422,rand_dart1422.jpg,273,340
1423,rand_dart1423.jpg,507,339
1424,rand_dart1424.jpg,271,228
1425,rand_dart1425.jpg,333,365
1426,rand_dart1426.jpg,314,322
1427,rand_dart1427.jpg,277,257
1428,rand_dart1428.jpg,294,322
1429,rand_dart1429.jpg,370,350
1430,rand_dart1430.jpg,375,422
1431,rand_dart1431.jpg,228,332
1432,rand_dart1432.jpg,255,368
1433,rand_dart1433.jpg,541,331
1434,rand_dart1434.jpg,416,199
1435,rand_dart1435.jpg,301,365
1436,rand_dart1436.jpg,315,253
1437,rand_dart1437.jpg,201,218
1438,rand_dart1438.jpg,196,235
1439,rand_dart1439.jpg,285,367
1440,rand_dart1440.jpg,463,155
1441,rand_dart1441.jpg,293,175
1442,rand_dart1442.jpg,262,207
1443,rand_dart1443.jpg,503,394
1444,rand_dart1444.jpg,513,190
1445,rand_dart1445.jpg,286,220
1446,rand_dart1446.jpg,292,194
1447,rand_dart1447.jpg,259,310
1448,rand_dart1448.jpg,376,94
1449,rand_dart1449.jpg,441,261
1450,rand_dart1450.jpg,240,252
1451,rand_dart1451.jpg,338,407
1452,rand_dart1452.jpg,473,292
1453,rand_dart1453.jpg,471,363
1454,rand_dart1454.jpg,249,284
1455,rand_dart1455.jpg,202,342
1456,rand_dart1456.jpg,268,295
1457,rand_dart1457.jpg,359,257
1458,rand_dart1458.jpg,471,415
1459,rand_dart1459.jpg,255,296
1460,rand_dart1460.jpg,280,396
1461,rand_dart1461.jpg,479,259
1462,rand_dart1462.jpg,484,441
1463,rand_dart1463.jpg,493,394
1464,rand_dart1464.jpg,420,358
1465,rand_dart1465.jpg,313,228
1466,rand_dart1466.jpg,339,204
1467,rand_dart1467.jpg,352,428
1468,rand_dart1468.jpg,374,264
1469,rand_dart1469.jpg,220,236
1470,rand_dart1470.jpg,523,154
1471,rand_dart1471.jpg,336,98
1472,rand_dart1472.jpg,283,446
1473,rand_dart1473.jpg,423,274
1474,rand_dart1474.jpg,316,269
1475,rand_dart1475.jpg,252,398
1476,rand_dart1476.jpg,322,333
1477,rand_dart1477.jpg,473,117
1478,rand_dart1478.jpg,413,104
1479,rand_dart1479.jpg,466,443
1480,rand_dart1480.jpg,224,294
1481,rand_dart1481.jpg,478,232
1482,rand_dart1482.jpg,491,131
1483,rand_dart1483.jpg,344,455
1484,rand_dart1484.jpg,504,322
1485,rand_dart1485.jpg,457,348
1486,rand_dart1486.jpg,542,205
1487,rand_dart1487.jpg,269,186
1488,rand_dart1488.jpg,323,333
1489,rand_dart1489.jpg,331,217
1490,rand_dart1490.jpg,544,258
1491,rand_dart1491.jpg,308,441
1492,rand_dart1492.jpg,278,163
1493,rand_dart1493.jpg,369,190
1494,rand_dart1494.jpg,188,267
1495,rand_dart1495.jpg,292,291
1496,rand_dart1496.jpg,413,272
1497,rand_dart1497.jpg,222,389
1498,rand_dart1498.jpg,465,229
1499,rand_dart1499.jpg,531,261
1500,rand_dart1500.jpg,391,251
1501,rand_dart1501.jpg,444,458
1502,rand_dart1502.jpg,195,313
1503,rand_dart1503.jpg,312,360
1504,rand_dart1504.jpg,282,141
1505,rand_dart1505.jpg,515,293
1506,rand_dart1506.jpg,309,303
1507,rand_dart1507.jpg,473,201
1508,rand_dart1508.jpg,335,192
1509,rand_dart1509.jpg,556,281
1510,rand_dart1510.jpg,449,322
1511,rand_dart1511.jpg,383,299
1512,rand_dart1512.jpg,564,263
1513,rand_dart1513.jpg,358,187
1514,rand_dart1514.jpg,465,126
1515,rand_dart1515.jpg,516,316
1516,rand_dart1516.jpg,439,270
1517,rand_dart1517.jpg,489,271
1518,rand_dart1518.jpg,219,215
1519,rand_dart1519.jpg,257,360
1520,rand_dart1520.jpg,290,272
1521,rand_dart1521.jpg,404,355
1522,rand_dart1522.jpg,342,128
1523,rand_dart1523.jpg,313,413
